"동별,""독거노인별"",""성별"",""항목"",""단위"",""2019 년"",""2020 년"",""2021 년"",""2022 년"",""2023 년"","
"소공동,""일   반"",""계"",""독거노인현황(성별)"","""",""57"",""64"",""60"",""53"",""70"","
"소공동,""일   반"",""남"",""독거노인현황(성별)"","""",""25"",""31"",""30"",""21"",""32"","
"소공동,""일   반"",""여"",""독거노인현황(성별)"","""",""32"",""33"",""30"",""32"",""38"","
"회현동,""합계"",""계"",""독거노인현황(성별)"","""",""492"",""563"",""578"",""480"",""553"","
"회현동,""합계"",""남"",""독거노인현황(성별)"","""",""271"",""310"",""315"",""261"",""324"","
"회현동,""합계"",""여"",""독거노인현황(성별)"","""",""221"",""253"",""263"",""219"",""229"","
"회현동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""182"",""198"",""203"",""213"",""219"","
"회현동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""132"",""144"",""147"",""152"",""160"","
"회현동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""50"",""54"",""56"",""61"",""59"","
"회현동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""12"",""9"",""8"",""8"",""8"","
"회현동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""5"",""4"",""2"",""1"",""2"","
"회현동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""7"",""5"",""6"",""7"",""6"","
"회현동,""일   반"",""계"",""독거노인현황(성별)"","""",""298"",""356"",""367"",""259"",""326"","
"회현동,""일   반"",""남"",""독거노인현황(성별)"","""",""134"",""162"",""166"",""108"",""162"","
"회현동,""일   반"",""여"",""독거노인현황(성별)"","""",""164"",""194"",""201"",""151"",""164"","
"명동,""합계"",""계"",""독거노인현황(성별)"","""",""180"",""199"",""215"",""192"",""199"","
"명동,""합계"",""남"",""독거노인현황(성별)"","""",""90"",""96"",""109"",""96"",""96"","
"명동,""합계"",""여"",""독거노인현황(성별)"","""",""90"",""103"",""106"",""96"",""103"","
"명동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""32"",""38"",""41"",""30"",""24"","
"명동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""21"",""23"",""21"",""12"",""7"","
"명동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""11"",""15"",""20"",""18"",""17"","
"명동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""5"",""5"",""5"",""2"",""-"","
"명동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""2"",""2"",""2"",""-"",""-"","
"명동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""3"",""3"",""3"",""2"",""-"","
"명동,""일   반"",""계"",""독거노인현황(성별)"","""",""143"",""156"",""169"",""160"",""175"","
"명동,""일   반"",""남"",""독거노인현황(성별)"","""",""67"",""71"",""86"",""84"",""89"","
"명동,""일   반"",""여"",""독거노인현황(성별)"","""",""76"",""85"",""83"",""76"",""86"","
"필동,""합계"",""계"",""독거노인현황(성별)"","""",""238"",""349"",""355"",""313"",""316"","
"필동,""합계"",""남"",""독거노인현황(성별)"","""",""102"",""146"",""158"",""149"",""153"","
"필동,""합계"",""여"",""독거노인현황(성별)"","""",""136"",""203"",""197"",""164"",""163"","
"필동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""31"",""36"",""41"",""52"",""56"","
"필동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""17"",""23"",""28"",""38"",""38"","
"필동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""14"",""13"",""13"",""14"",""18"","
"필동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""8"",""11"",""12"",""9"",""8"","
"필동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""4"",""4"",""4"",""2"",""2"","
"필동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""4"",""7"",""8"",""7"",""6"","
"필동,""일   반"",""계"",""독거노인현황(성별)"","""",""199"",""302"",""302"",""252"",""252"","
"필동,""일   반"",""남"",""독거노인현황(성별)"","""",""81"",""119"",""126"",""109"",""113"","
"필동,""일   반"",""여"",""독거노인현황(성별)"","""",""118"",""183"",""176"",""143"",""139"","
"장충동,""합계"",""계"",""독거노인현황(성별)"","""",""207"",""256"",""267"",""252"",""271"","
"장충동,""합계"",""남"",""독거노인현황(성별)"","""",""73"",""105"",""107"",""95"",""109"","
"장충동,""합계"",""여"",""독거노인현황(성별)"","""",""134"",""151"",""160"",""157"",""162"","
"장충동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""34"",""46"",""54"",""57"",""60"","
"장충동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""15"",""22"",""28"",""24"",""26"","
"장충동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""19"",""24"",""26"",""33"",""34"","
"장충동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""5"",""4"",""4"",""6"",""6"","
"장충동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""2"",""0"",""0"",""1"",""1"","
"장충동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""3"",""4"",""4"",""5"",""5"","
"장충동,""일   반"",""계"",""독거노인현황(성별)"","""",""168"",""206"",""209"",""189"",""205"","
"장충동,""일   반"",""남"",""독거노인현황(성별)"","""",""56"",""83"",""79"",""70"",""82"","
"장충동,""일   반"",""여"",""독거노인현황(성별)"","""",""112"",""123"",""130"",""119"",""123"","
"광희동,""합계"",""계"",""독거노인현황(성별)"","""",""392"",""419"",""443"",""441"",""475"","
"광희동,""합계"",""남"",""독거노인현황(성별)"","""",""199"",""203"",""214"",""199"",""225"","
"광희동,""합계"",""여"",""독거노인현황(성별)"","""",""193"",""216"",""229"",""242"",""250"","
"광희동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""56"",""79"",""94"",""110"",""111"","
"광희동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""35"",""45"",""54"",""62"",""58"","
"광희동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""21"",""34"",""40"",""48"",""53"","
"광희동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""12"",""9"",""11"",""13"",""15"","
"광희동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""6"",""3"",""4"",""5"",""6"","
"광희동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""6"",""6"",""7"",""8"",""9"","
"광희동,""일   반"",""계"",""독거노인현황(성별)"","""",""324"",""331"",""338"",""318"",""349"","
"광희동,""일   반"",""남"",""독거노인현황(성별)"","""",""158"",""155"",""156"",""132"",""161"","
"광희동,""일   반"",""여"",""독거노인현황(성별)"","""",""166"",""176"",""182"",""186"",""188"","
"을지로동,""합계"",""계"",""독거노인현황(성별)"","""",""228"",""260"",""274"",""276"",""292"","
"을지로동,""합계"",""남"",""독거노인현황(성별)"","""",""149"",""174"",""185"",""191"",""197"","
"을지로동,""합계"",""여"",""독거노인현황(성별)"","""",""79"",""86"",""89"",""85"",""95"","
"을지로동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""43"",""68"",""78"",""91"",""91"","
"을지로동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""35"",""54"",""61"",""76"",""75"","
"을지로동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""8"",""14"",""17"",""15"",""16"","
"을지로동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""9"",""10"",""9"",""7"",""10"","
"을지로동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""4"",""4"",""5"",""4"",""5"","
"을지로동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""5"",""6"",""4"",""3"",""5"","
"을지로동,""일   반"",""계"",""독거노인현황(성별)"","""",""176"",""182"",""187"",""178"",""191"","
"을지로동,""일   반"",""남"",""독거노인현황(성별)"","""",""110"",""116"",""119"",""111"",""117"","
"을지로동,""일   반"",""여"",""독거노인현황(성별)"","""",""66"",""66"",""68"",""67"",""74"","
"신당5동,""합계"",""계"",""독거노인현황(성별)"","""",""481"",""546"",""586"",""572"",""619"","
"신당5동,""합계"",""남"",""독거노인현황(성별)"","""",""164"",""203"",""222"",""217"",""240"","
"신당5동,""합계"",""여"",""독거노인현황(성별)"","""",""317"",""343"",""364"",""355"",""379"","
"신당5동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""115"",""141"",""172"",""201"",""219"","
"신당5동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""50"",""56"",""68"",""91"",""104"","
"신당5동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""65"",""85"",""104"",""110"",""115"","
"신당5동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""32"",""36"",""28"",""31"",""19"","
"신당5동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""6"",""8"",""6"",""7"",""4"","
"신당5동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""26"",""28"",""22"",""24"",""15"","
"신당5동,""일   반"",""계"",""독거노인현황(성별)"","""",""334"",""369"",""386"",""340"",""381"","
"신당5동,""일   반"",""남"",""독거노인현황(성별)"","""",""108"",""139"",""148"",""119"",""132"","
"신당5동,""일   반"",""여"",""독거노인현황(성별)"","""",""226"",""230"",""238"",""221"",""249"","
"황학동,""합계"",""계"",""독거노인현황(성별)"","""",""562"",""608"",""649"",""647"",""700"","
"황학동,""합계"",""남"",""독거노인현황(성별)"","""",""224"",""254"",""267"",""257"",""276"","
"황학동,""합계"",""여"",""독거노인현황(성별)"","""",""338"",""354"",""382"",""390"",""424"","
"황학동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""151"",""176"",""203"",""214"",""253"","
"황학동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""76"",""87"",""109"",""101"",""121"","
"황학동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""75"",""89"",""94"",""113"",""132"","
"황학동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""24"",""22"",""21"",""20"",""17"","
"황학동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""7"",""5"",""8"",""5"",""5"","
"황학동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""17"",""17"",""13"",""15"",""12"","
"황학동,""일   반"",""계"",""독거노인현황(성별)"","""",""387"",""410"",""425"",""413"",""430"","
"황학동,""일   반"",""남"",""독거노인현황(성별)"","""",""141"",""162"",""150"",""151"",""150"","
"황학동,""일   반"",""여"",""독거노인현황(성별)"","""",""246"",""248"",""275"",""262"",""280"","
"중림동,""합계"",""계"",""독거노인현황(성별)"","""",""508"",""569"",""596"",""613"",""648"","
"중림동,""합계"",""남"",""독거노인현황(성별)"","""",""205"",""232"",""254"",""258"",""286"","
"중림동,""합계"",""여"",""독거노인현황(성별)"","""",""303"",""337"",""342"",""355"",""362"","
"중림동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""144"",""194"",""203"",""221"",""237"","
"중림동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""77"",""112"",""122"",""132"",""137"","
"중림동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""67"",""82"",""81"",""89"",""100"","
"중림동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""26"",""16"",""16"",""33"",""33"","
"중림동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""6"",""3"",""3"",""11"",""13"","
"중림동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""20"",""13"",""13"",""22"",""20"","
"중림동,""일   반"",""계"",""독거노인현황(성별)"","""",""338"",""359"",""377"",""359"",""378"","
"중림동,""일   반"",""남"",""독거노인현황(성별)"","""",""122"",""117"",""129"",""115"",""136"","
"중림동,""일   반"",""여"",""독거노인현황(성별)"","""",""216"",""242"",""248"",""244"",""242"","
"신당동,""합계"",""계"",""독거노인현황(성별)"","""",""464"",""523"",""561"",""574"",""636"","
"신당동,""합계"",""남"",""독거노인현황(성별)"","""",""201"",""235"",""253"",""260"",""291"","
"신당동,""합계"",""여"",""독거노인현황(성별)"","""",""263"",""288"",""308"",""314"",""345"","
"신당동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""93"",""126"",""163"",""193"",""207"","
"신당동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""51"",""71"",""94"",""110"",""125"","
"신당동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""42"",""55"",""69"",""83"",""82"","
"신당동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""27"",""25"",""23"",""22"",""18"","
"신당동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""7"",""5"",""6"",""7"",""5"","
"신당동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""20"",""20"",""17"",""15"",""13"","
"신당동,""일   반"",""계"",""독거노인현황(성별)"","""",""344"",""372"",""375"",""359"",""411"","
"신당동,""일   반"",""남"",""독거노인현황(성별)"","""",""143"",""159"",""153"",""143"",""161"","
"신당동,""일   반"",""여"",""독거노인현황(성별)"","""",""201"",""213"",""222"",""216"",""250"","
"다산동,""합계"",""계"",""독거노인현황(성별)"","""",""609"",""676"",""713"",""709"",""765"","
"다산동,""합계"",""남"",""독거노인현황(성별)"","""",""199"",""227"",""251"",""251"",""275"","
"다산동,""합계"",""여"",""독거노인현황(성별)"","""",""410"",""449"",""462"",""458"",""490"","
"다산동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""114"",""149"",""166"",""190"",""206"","
"다산동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""44"",""58"",""65"",""77"",""89"","
"다산동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""70"",""91"",""101"",""113"",""117"","
"다산동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""30"",""27"",""24"",""43"",""38"","
